@ HyperIMU -ianovir - 2018
@ Date:Sat Dec 14 13:06:38 GMT+07:00 2019, Sampling Rate:20ms

K6DS3TR_Acceleration_Sensor.x,K6DS3TR_Acceleration_Sensor.y,K6DS3TR_Acceleration_Sensor.z
12.917112,-8.169266,4.285752
12.672896,-9.964972,5.5283804
15.431101,-11.916306,6.3400397
16.925129,-13.142175,4.513208
14.380014,-14.652962,3.5171897
12.498115,-14.997737,5.195576
13.568356,-14.878024,5.9856873
14.346495,-14.755916,4.393494
11.942643,-14.779859,2.4804688
8.521224,-13.937074,3.4118416
9.63935,-13.211608,4.6065845
9.780613,-12.77585,2.8443985
7.2187386,-11.81814,0.9433443
6.0886407,-11.171686,1.6185298
4.9872746,-9.644139,3.8715425
5.00164,-8.657698,3.11974
4.685596,-8.118986,0.679974
5.272193,-7.26423,0.77574503
5.5307746,-7.1109962,0.61293435
5.2051535,-7.075082,-0.23224466
5.691191,-7.405492,-0.65363705
6.016813,-8.133351,-0.057462595
5.525986,-8.114198,0.32562137
5.6409116,-7.881953,1.7717633
6.5148215,-6.3807425,2.5906053
7.573091,-4.5443335,2.5092
8.930645,-3.4142358,1.3288225
10.462981,-2.944958,-0.5698374
11.583502,-2.9928436,-0.8786988
11.169292,-3.3926873,0.5411061
10.223554,-3.7542229,1.359948
9.177256,-4.0151987,1.8364087
9.186832,-3.790137,1.525153
9.567522,-3.3783216,0.967287
9.519637,-3.4238129,0.15802214
10.292988,-3.387899,-0.16520496
11.7750435,-3.040729,-0.69912827
12.395161,-2.7582045,-1.2953026
12.019259,-2.4804688,-0.5698374
11.293795,-2.2123098,1.0175668
11.76786,-1.89866,1.5299416
11.976163,-1.4652961,0.87630457
11.528433,-1.2210802,0.59378016
11.267457,-1.2450229,1.2306572
11.384777,-1.5347302,1.1875603
11.746312,-1.924997,0.24900457
11.76786,-1.7789462,-0.016759925
11.231544,-2.0351336,0.44054657
10.13736,-2.6624336,1.8747171
8.41827,-4.460534,-0.8332076
8.109408,-3.275368,1.0151725
9.404712,-2.770176,3.4573328
9.234718,-3.3136764,3.3112822
9.306546,-4.288146,1.620924
7.6281595,-4.8124924,1.6807809
7.4102807,-4.678413,1.9848539
8.447001,-4.443774,4.415043
8.789383,-4.764607,3.7015488
8.114198,-4.314483,2.7222905
7.039168,-4.3623686,2.47568
7.5228114,-3.7398572,3.328042
9.081485,-3.4908526,4.216318
9.347249,-3.213117,3.3735332
8.310528,-3.3160706,2.803696
7.580274,-3.007209,2.473286
8.518829,-2.7677817,3.5411325
9.627379,-2.8348215,3.7183087
8.892337,-2.6217308,3.4716985
9.071907,-2.7917244,3.78056
9.454991,-2.6624336,3.6560576
9.378374,-2.6456738,3.3639562
8.806143,-2.7486274,3.0191805
7.944204,-2.4158232,3.1843855
7.9130783,-2.020768,3.0886145
8.542772,-2.8970726,4.455745
8.9186735,-2.928198,4.328849
9.105427,-2.8946784,2.5546913
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
8.894731,-2.5618742,2.2003386
