@ HyperIMU -ianovir - 2018
@ Date:Sat Dec 14 15:42:30 GMT+07:00 2019, Sampling Rate:20ms

LSM6DS3_Accelerometer.x,LSM6DS3_Accelerometer.y,LSM6DS3_Accelerometer.z
10.946686,-9.333923,4.6228333
12.076096,-9.185577,4.8573303
13.53093,-8.168625,4.9243317
14.062134,-6.792755,4.321335
13.148087,-6.117981,4.350052
12.341705,-5.790161,3.931305
12.655167,-5.1871643,3.9121704
12.334518,-4.1103973,4.440979
11.779388,-3.2800903,3.8020935
12.255554,-2.2703094,4.096405
12.356064,-1.7223511,4.228012
11.372604,-1.384964,4.371582
12.243591,-0.91119385,4.819046
13.267715,-1.2533722,4.761612
13.040405,-0.858551,4.412262
14.038208,-1.8132782,3.9289093
14.593353,-2.7345276,4.3045807
14.138718,-3.138916,5.2066803
13.169617,-3.5696106,6.17099
11.999527,-4.3329315,5.22583
11.054367,-5.235016,4.5414734
10.764832,-7.2832794,4.012665
10.77919,-8.922363,4.2710876
12.413483,-9.379395,5.24736
13.1193695,-8.941498,6.733307
12.978195,-9.068329,7.6210327
12.657547,-9.187958,6.1327057
12.951874,-9.67131,4.8549347
13.940109,-9.4535675,4.778366
13.353867,-9.644989,4.7544403
10.894043,-9.068329,4.4960175
10.011093,-8.4461975,5.0750732
9.365036,-8.060944,5.058319
8.666321,-7.577591,4.038986
7.6948395,-7.2521667,2.3424683
6.93631,-7.146881,2.6224365
5.9839783,-6.898041,2.1510468
4.414276,-6.3835754,0.55981445
3.8735046,-6.122757,1.7586212
4.955063,-5.218277,1.5959167
5.445587,-5.12973,0.023834229
6.070114,-6.6396027,-1.1414795
7.5417023,-7.101425,0.7297058
6.838211,-8.218872,2.0720825
4.186966,-8.888855,2.4118652
4.1103973,-9.049179,2.7612152
6.8238525,-7.859955,2.0409698
7.381378,-7.0487823,0.569397
5.900223,-7.2091064,-0.5408783
6.1466827,-7.9125977,-0.4403839
6.866928,-8.833832,-0.16281128
6.6061096,-9.192749,1.0886383
6.13472,-9.843597,1.026413
6.374008,-10.525558,1.5695953
7.783371,-10.88208,2.9669952
11.135712,-11.08548,4.9147644
11.891846,-11.06633,5.333496
11.956451,-10.609299,5.4004974
12.62645,-10.53273,5.7331085
13.868317,-10.547089,5.71875
15.012085,-9.822067,6.3289185
14.519165,-9.01329,6.9008026
14.497635,-8.403122,6.7691956
14.612488,-7.8432007,6.6423798
14.665131,-6.4816895,7.15683
14.349274,-5.18956,6.9989014
14.239212,-4.0984344,5.146866
12.944687,-3.4619446,3.718338
12.150269,-3.5193634,3.3666077
12.097626,-2.6794891,3.6130676
11.788956,-1.7869568,2.9502563
12.348877,-0.77719116,2.7014008
12.205307,-0.04020691,2.6511536
13.368225,-0.18377686,2.0409698
14.875702,-2.8158722,2.8114624
14.741699,-2.9498749,4.153839
14.741699,-2.7058105,6.927124
14.157852,-3.7658234,7.2333984
12.088058,-5.8164825,4.187332
7.383774,-8.293045,1.1604156
6.2902527,-8.788361,3.3091736
7.656555,-8.730942,5.345459
8.771606,-8.596939,4.3069763
8.769211,-9.42485,4.1346893
10.690659,-9.242996,5.4866486
11.327148,-9.018082,4.634796
10.405914,-10.097244,6.462906
8.979782,-11.221863,8.413071
8.618469,-11.367828,7.7430725
11.071106,-11.152466,5.5033875
11.980392,-11.540115,5.670883
9.372208,-12.267532,6.154236
6.101227,-12.344101,6.7237244
5.02684,-10.94429,4.4266205
6.5199585,-8.977402,2.2036896
7.646988,-8.209305,2.9933167
5.9073944,-8.316971,4.3022003
3.3303375,-8.70462,3.5364838
1.344284,-8.431839,2.2946167
4.2635345,-6.9554596,1.5863342
5.06752,-5.897827,1.3470612
4.8641357,-5.814087,0.9785614
4.8138733,-5.5293427,1.0910187
5.074692,-6.07251,2.2611237
5.754257,-5.751877,1.9069824
8.405502,-4.51239,0.5
10.044586,-4.7109985,1.2034912
7.972412,-5.201523,1.9907227
7.9987335,-5.835617,3.6704865
8.563431,-5.7375183,2.2132568
8.3528595,-5.21109,0.10757446
8.771606,-5.0938416,0.3133545
8.510788,-4.6320343,1.4547424
8.302612,-4.466919,0.775177
7.606308,-5.057953,0.5574341
7.795334,-5.400131,1.2848511
8.431824,-5.3235626,2.1462555
8.496429,-5.464737,2.7037811
10.190552,-5.057953,2.8210297
9.2812805,-5.25177,3.1943207
10.480087,-4.926346,4.115555
10.94429,-4.3281403,3.9624176
10.587769,-4.129532,3.1799622
10.702621,-3.6126862,3.3905334
10.783981,-2.8996277,3.380951
9.647385,-3.0168762,2.6678925
9.183182,-2.519165,1.9596252
9.680878,-2.5957336,2.8162537
8.905609,-2.9618378,3.615448
7.3048096,-3.143692,4.383545
7.965225,-2.3899536,4.5869446
9.551666,-2.2822723,4.184952
10.590149,-3.098236,1.8256226
10.865326,-3.911789,2.756424
10.238403,-4.1103973,5.24736
8.850571,-3.9237518,4.5989075
8.218872,-4.0075073,2.7301025
7.5632324,-3.9644318,2.5913239
7.4196625,-4.543503,3.0651093
7.2928467,-5.510193,3.306778
7.4244537,-5.9935455,3.4862366
7.9628296,-5.72316,4.2016907
6.871704,-5.9720154,4.2662964
6.54628,-6.024658,3.3594208
6.2974243,-6.173004,2.6583252
6.826248,-5.7781982,2.7372894
7.1277466,-5.5700226,2.3496552
7.4388123,-5.41687,2.1103668
8.0729065,-5.06752,3.0244293
8.637619,-4.61528,3.1153564
8.360046,-4.730133,2.9478607
8.374405,-4.82106,3.5293121
8.350479,-4.7732086,3.656128
8.144684,-4.7277374,3.9456635
8.084869,-5.3115997,4.280655
8.063339,-5.617874,5.6015015
7.6087036,-4.7109985,4.8621216
8.376801,-4.514786,5.2114716
7.2713165,-5.194351,1.8734741
6.797531,-5.172806,2.2252197
7.1038055,-5.0148773,5.311966
7.261734,-4.9335327,4.184952
8.355255,-3.85437,2.710968
8.752472,-3.9787903,2.5362854
7.8264465,-4.770813,2.6631165
6.7089996,-5.4790955,4.7855377
6.6085052,-5.797333,4.5701904
7.063141,-4.73732,3.3402863
7.9700165,-4.38797,4.0653076
7.5225525,-4.6870728,3.273285
7.1732025,-4.873703,3.890625
6.759247,-4.96463,3.7279205
7.3048096,-4.823456,4.1801605
7.3502655,-4.438217,4.366806
7.5727997,-4.3209686,3.5508423
7.5919495,-4.5841675,3.8068848
7.1516724,-4.79953,4.7592163
7.034424,-5.0890656,4.7807617
7.2234497,-4.754059,4.165802
7.8025208,-4.4525757,4.043762
8.063339,-4.1032104,4.263916
7.237808,-4.5219574,4.1993103
6.8142853,-4.9215546,3.931305
6.8932495,-4.6200714,2.9071808
7.8551636,-4.71817,5.8647003
7.646988,-4.289856,4.412262
8.489258,-4.062546,4.744873
7.2593384,-4.519562,4.000702
7.3048096,-5.1464844,7.5612183
6.883667,-4.024246,5.2234344
7.4076996,-3.8208618,4.421829
7.3287354,-4.4597473,2.045761
7.0751038,-4.495636,3.4623108
8.702225,-4.249176,5.84317
6.25914,-5.1393127,3.8068848
6.8477783,-4.7349243,3.2278137
7.7044067,-4.3736115,4.0677032
7.565628,-4.2826843,4.852539
7.355057,-4.2850647,4.6946106
6.8070984,-4.7851715,4.3524475
6.866928,-4.84021,4.452942
7.4268494,-4.3448944,4.819046
7.4770966,-4.318573,4.962616
7.4435883,-4.4118958,4.716156
7.3454895,-4.3544617,4.3763733
6.965027,-4.646393,5.8934174
7.778595,-4.627243,4.8621216
7.496231,-4.146286,4.309372
7.635025,-4.6081085,5.1731873
5.4767,-4.823456,3.0555267
8.5251465,-4.294647,6.6950226
6.9722137,-4.438217,5.381363
7.0487823,-4.6607513,3.0962067
7.0487823,-4.6607513,3.0962067
7.0487823,-4.6607513,3.0962067
